250	0.109702
250	0.089013
250	0.087793
500	0.352407
500	0.346655
500	0.339028
750	0.762030
750	0.764745
750	0.776147
1000	1.366450
1000	1.372969
1000	1.363130
1250	2.095371
1250	2.082007
1250	2.085197
1500	3.036339
1500	3.026784
1500	3.027673
