250	0.216274
250	0.167503
250	0.183804
500	0.676663
500	0.665018
500	0.650541
750	1.426362
750	1.429845
750	1.416553
1000	2.363788
1000	2.367967
1000	2.363575
1250	3.568437
1250	3.585055
1250	3.602813
1500	5.127162
1500	5.124294
1500	5.137081
