250	0.167763
250	0.216883
250	0.188456
500	0.748070
500	0.743058
500	0.692157
750	1.535322
750	1.517593
750	1.462099
1000	2.651539
1000	2.650624
1000	2.636667
1250	4.008101
1250	4.069394
1250	4.173450
1500	5.816654
1500	5.854578
1500	5.840926
